2,21,843103402,23/03/2017,1778,870,11,2,8
2,21,843103402,24/03/2017,0,0,4,0,0
2,21,843103402,27/03/2017,0,0,4,0,0
2,21,843103406,23/03/2017,1210,736,11,0,4
2,21,843103406,31/03/2017,294,0,5,0,0
2,21,843103415,13/03/2017,672,330,6,2,4
2,21,843103445,08/03/2017,322,160,1,0,0
2,21,843103445,09/03/2017,0,0,0,0,1
2,21,843103631,21/03/2017,0,0,0,0,0
2,21,843103631,22/03/2017,651,300,23,0,4
2,21,843103631,23/03/2017,1,0,3,0,0
2,21,843103710,24/03/2017,443,332,4,2,5
2,21,843103710,30/03/2017,237,0,0,0,0
2,21,843103710,31/03/2017,0,0,4,0,0
